review_order,passage_id,capture_index,relative_time_ms,rgb_filename,rgb_prev_3,rgb_prev_2,rgb_prev_1,rgb_next_1,rgb_next_2,rgb_next_3,original_label,candidate_reason,final_review,notes
53,0009vd,33,6022.0,0009vd_13197_2025_01_25_17_24_33_161004_RGB_640_480_3.png,0009vd_13194_2025_01_25_17_24_32_866953_RGB_640_480_3.png,0009vd_13195_2025_01_25_17_24_32_967431_RGB_640_480_3.png,0009vd_13196_2025_01_25_17_24_33_063430_RGB_640_480_3.png,0009vd_13198_2025_01_25_17_24_33_257651_RGB_640_480_3.png,0009vd_13199_2025_01_25_17_24_33_349802_RGB_640_480_3.png,0009vd_13200_2025_01_25_17_24_33_451868_RGB_640_480_3.png,background,boundary,,
54,0009vd,42,6922.0,0009vd_13206_2025_01_25_17_24_34_061388_RGB_640_480_3.png,0009vd_13203_2025_01_25_17_24_33_758955_RGB_640_480_3.png,0009vd_13204_2025_01_25_17_24_33_862827_RGB_640_480_3.png,0009vd_13205_2025_01_25_17_24_33_966365_RGB_640_480_3.png,0009vd_13207_2025_01_25_17_24_34_159089_RGB_640_480_3.png,0009vd_13208_2025_01_25_17_24_34_257415_RGB_640_480_3.png,0009vd_13209_2025_01_25_17_24_34_361882_RGB_640_480_3.png,background,boundary,,
55,0009vd,43,7016.0,0009vd_13207_2025_01_25_17_24_34_159089_RGB_640_480_3.png,0009vd_13204_2025_01_25_17_24_33_862827_RGB_640_480_3.png,0009vd_13205_2025_01_25_17_24_33_966365_RGB_640_480_3.png,0009vd_13206_2025_01_25_17_24_34_061388_RGB_640_480_3.png,0009vd_13208_2025_01_25_17_24_34_257415_RGB_640_480_3.png,0009vd_13209_2025_01_25_17_24_34_361882_RGB_640_480_3.png,0009vd_13210_2025_01_25_17_24_34_462916_RGB_640_480_3.png,background,boundary,,
56,0009vd,44,7118.0,0009vd_13208_2025_01_25_17_24_34_257415_RGB_640_480_3.png,0009vd_13205_2025_01_25_17_24_33_966365_RGB_640_480_3.png,0009vd_13206_2025_01_25_17_24_34_061388_RGB_640_480_3.png,0009vd_13207_2025_01_25_17_24_34_159089_RGB_640_480_3.png,0009vd_13209_2025_01_25_17_24_34_361882_RGB_640_480_3.png,0009vd_13210_2025_01_25_17_24_34_462916_RGB_640_480_3.png,0009vd_13211_2025_01_25_17_24_34_573355_RGB_640_480_3.png,background,boundary,,
57,0010,22,2019.0,010_1697_2025_01_25_10_44_43_627308_RGB_640_480_3.png,010_1694_2025_01_25_10_44_43_323112_RGB_640_480_3.png,010_1695_2025_01_25_10_44_43_420652_RGB_640_480_3.png,010_1696_2025_01_25_10_44_43_520410_RGB_640_480_3.png,010_1698_2025_01_25_10_44_43_737839_RGB_640_480_3.png,010_1699_2025_01_25_10_44_43_848428_RGB_640_480_3.png,010_1700_2025_01_25_10_44_43_958608_RGB_640_480_3.png,background,boundary,,
58,0010,23,2130.0,010_1698_2025_01_25_10_44_43_737839_RGB_640_480_3.png,010_1695_2025_01_25_10_44_43_420652_RGB_640_480_3.png,010_1696_2025_01_25_10_44_43_520410_RGB_640_480_3.png,010_1697_2025_01_25_10_44_43_627308_RGB_640_480_3.png,010_1699_2025_01_25_10_44_43_848428_RGB_640_480_3.png,010_1700_2025_01_25_10_44_43_958608_RGB_640_480_3.png,010_1701_2025_01_25_10_44_44_059727_RGB_640_480_3.png,background,boundary,,
59,0010,24,2240.0,010_1699_2025_01_25_10_44_43_848428_RGB_640_480_3.png,010_1696_2025_01_25_10_44_43_520410_RGB_640_480_3.png,010_1697_2025_01_25_10_44_43_627308_RGB_640_480_3.png,010_1698_2025_01_25_10_44_43_737839_RGB_640_480_3.png,010_1700_2025_01_25_10_44_43_958608_RGB_640_480_3.png,010_1701_2025_01_25_10_44_44_059727_RGB_640_480_3.png,010_1702_2025_01_25_10_44_44_162424_RGB_640_480_3.png,background,boundary,,
60,0010,41,3932.0,010_1716_2025_01_25_10_44_45_540428_RGB_640_480_3.png,010_1713_2025_01_25_10_44_45_234456_RGB_640_480_3.png,010_1714_2025_01_25_10_44_45_338621_RGB_640_480_3.png,010_1715_2025_01_25_10_44_45_437275_RGB_640_480_3.png,010_1717_2025_01_25_10_44_45_648127_RGB_640_480_3.png,010_1718_2025_01_25_10_44_45_744884_RGB_640_480_3.png,010_1719_2025_01_25_10_44_45_847281_RGB_640_480_3.png,background,boundary,,
61,0010,42,4040.0,010_1717_2025_01_25_10_44_45_648127_RGB_640_480_3.png,010_1714_2025_01_25_10_44_45_338621_RGB_640_480_3.png,010_1715_2025_01_25_10_44_45_437275_RGB_640_480_3.png,010_1716_2025_01_25_10_44_45_540428_RGB_640_480_3.png,010_1718_2025_01_25_10_44_45_744884_RGB_640_480_3.png,010_1719_2025_01_25_10_44_45_847281_RGB_640_480_3.png,010_1720_2025_01_25_10_44_45_952209_RGB_640_480_3.png,background,boundary,,
62,0010,43,4136.0,010_1718_2025_01_25_10_44_45_744884_RGB_640_480_3.png,010_1715_2025_01_25_10_44_45_437275_RGB_640_480_3.png,010_1716_2025_01_25_10_44_45_540428_RGB_640_480_3.png,010_1717_2025_01_25_10_44_45_648127_RGB_640_480_3.png,010_1719_2025_01_25_10_44_45_847281_RGB_640_480_3.png,010_1720_2025_01_25_10_44_45_952209_RGB_640_480_3.png,010_1721_2025_01_25_10_44_46_053824_RGB_640_480_3.png,background,boundary,,
63,0010,48,4649.0,010_1723_2025_01_25_10_44_46_257301_RGB_640_480_3.png,010_1720_2025_01_25_10_44_45_952209_RGB_640_480_3.png,010_1721_2025_01_25_10_44_46_053824_RGB_640_480_3.png,010_1722_2025_01_25_10_44_46_158976_RGB_640_480_3.png,010_1724_2025_01_25_10_44_46_359726_RGB_640_480_3.png,010_1725_2025_01_25_10_44_46_459115_RGB_640_480_3.png,010_1726_2025_01_25_10_44_46_549291_RGB_640_480_3.png,background,high_pdi,,
64,0010az,35,3450.0,0010az_9827_2025_01_25_17_04_19_539045_RGB_640_480_3.png,0010az_9824_2025_01_25_17_04_19_245111_RGB_640_480_3.png,0010az_9825_2025_01_25_17_04_19_351089_RGB_640_480_3.png,0010az_9826_2025_01_25_17_04_19_445647_RGB_640_480_3.png,0010az_9828_2025_01_25_17_04_19_639276_RGB_640_480_3.png,0010az_9829_2025_01_25_17_04_19_741102_RGB_640_480_3.png,0010az_9830_2025_01_25_17_04_19_847471_RGB_640_480_3.png,background,high_pdi,,
65,0010az,38,3759.0,0010az_9830_2025_01_25_17_04_19_847471_RGB_640_480_3.png,0010az_9827_2025_01_25_17_04_19_539045_RGB_640_480_3.png,0010az_9828_2025_01_25_17_04_19_639276_RGB_640_480_3.png,0010az_9829_2025_01_25_17_04_19_741102_RGB_640_480_3.png,0010az_9831_2025_01_25_17_04_19_947627_RGB_640_480_3.png,0010az_9832_2025_01_25_17_04_20_041416_RGB_640_480_3.png,0010az_9833_2025_01_25_17_04_20_152856_RGB_640_480_3.png,background,boundary,,
66,0010az,39,3859.0,0010az_9831_2025_01_25_17_04_19_947627_RGB_640_480_3.png,0010az_9828_2025_01_25_17_04_19_639276_RGB_640_480_3.png,0010az_9829_2025_01_25_17_04_19_741102_RGB_640_480_3.png,0010az_9830_2025_01_25_17_04_19_847471_RGB_640_480_3.png,0010az_9832_2025_01_25_17_04_20_041416_RGB_640_480_3.png,0010az_9833_2025_01_25_17_04_20_152856_RGB_640_480_3.png,0010az_9834_2025_01_25_17_04_20_247174_RGB_640_480_3.png,background,boundary,,
67,0010az,40,3953.0,0010az_9832_2025_01_25_17_04_20_041416_RGB_640_480_3.png,0010az_9829_2025_01_25_17_04_19_741102_RGB_640_480_3.png,0010az_9830_2025_01_25_17_04_19_847471_RGB_640_480_3.png,0010az_9831_2025_01_25_17_04_19_947627_RGB_640_480_3.png,0010az_9833_2025_01_25_17_04_20_152856_RGB_640_480_3.png,0010az_9834_2025_01_25_17_04_20_247174_RGB_640_480_3.png,0010az_9835_2025_01_25_17_04_20_357184_RGB_640_480_3.png,background,boundary,,
68,0010az,78,8556.0,0010az_9870_2025_01_25_17_04_24_645107_RGB_640_480_3.png,0010az_9867_2025_01_25_17_04_24_364304_RGB_640_480_3.png,0010az_9868_2025_01_25_17_04_24_450251_RGB_640_480_3.png,0010az_9869_2025_01_25_17_04_24_548628_RGB_640_480_3.png,0010az_9871_2025_01_25_17_04_24_745670_RGB_640_480_3.png,0010az_9872_2025_01_25_17_04_24_843002_RGB_640_480_3.png,0010az_9873_2025_01_25_17_04_24_944962_RGB_640_480_3.png,background,boundary,,
69,0010az,79,8657.0,0010az_9871_2025_01_25_17_04_24_745670_RGB_640_480_3.png,0010az_9868_2025_01_25_17_04_24_450251_RGB_640_480_3.png,0010az_9869_2025_01_25_17_04_24_548628_RGB_640_480_3.png,0010az_9870_2025_01_25_17_04_24_645107_RGB_640_480_3.png,0010az_9872_2025_01_25_17_04_24_843002_RGB_640_480_3.png,0010az_9873_2025_01_25_17_04_24_944962_RGB_640_480_3.png,0010az_9874_2025_01_25_17_04_25_044410_RGB_640_480_3.png,background,boundary,,
70,0010az,80,8754.0,0010az_9872_2025_01_25_17_04_24_843002_RGB_640_480_3.png,0010az_9869_2025_01_25_17_04_24_548628_RGB_640_480_3.png,0010az_9870_2025_01_25_17_04_24_645107_RGB_640_480_3.png,0010az_9871_2025_01_25_17_04_24_745670_RGB_640_480_3.png,0010az_9873_2025_01_25_17_04_24_944962_RGB_640_480_3.png,0010az_9874_2025_01_25_17_04_25_044410_RGB_640_480_3.png,0010az_9875_2025_01_25_17_04_25_143404_RGB_640_480_3.png,background,boundary,,
71,0010az,86,9399.0,0010az_9878_2025_01_25_17_04_25_487887_RGB_640_480_3.png,0010az_9875_2025_01_25_17_04_25_143404_RGB_640_480_3.png,0010az_9876_2025_01_25_17_04_25_251102_RGB_640_480_3.png,0010az_9877_2025_01_25_17_04_25_359389_RGB_640_480_3.png,0010az_9879_2025_01_25_17_04_25_587536_RGB_640_480_3.png,0010az_9880_2025_01_25_17_04_25_682381_RGB_640_480_3.png,0010az_9881_2025_01_25_17_04_25_784935_RGB_640_480_3.png,background,high_pdi,,
72,0011br,23,2348.0,0011br_8817_2025_01_25_16_58_40_982459_RGB_640_480_3.png,0011br_8814_2025_01_25_16_58_40_690450_RGB_640_480_3.png,0011br_8815_2025_01_25_16_58_40_786016_RGB_640_480_3.png,0011br_8816_2025_01_25_16_58_40_880646_RGB_640_480_3.png,0011br_8818_2025_01_25_16_58_41_079672_RGB_640_480_3.png,0011br_8819_2025_01_25_16_58_41_180708_RGB_640_480_3.png,0011br_8820_2025_01_25_16_58_41_281478_RGB_640_480_3.png,background,boundary,,
73,0011br,24,2445.0,0011br_8818_2025_01_25_16_58_41_079672_RGB_640_480_3.png,0011br_8815_2025_01_25_16_58_40_786016_RGB_640_480_3.png,0011br_8816_2025_01_25_16_58_40_880646_RGB_640_480_3.png,0011br_8817_2025_01_25_16_58_40_982459_RGB_640_480_3.png,0011br_8819_2025_01_25_16_58_41_180708_RGB_640_480_3.png,0011br_8820_2025_01_25_16_58_41_281478_RGB_640_480_3.png,0011br_8821_2025_01_25_16_58_41_372154_RGB_640_480_3.png,background,boundary,,
74,0011br,25,2547.0,0011br_8819_2025_01_25_16_58_41_180708_RGB_640_480_3.png,0011br_8816_2025_01_25_16_58_40_880646_RGB_640_480_3.png,0011br_8817_2025_01_25_16_58_40_982459_RGB_640_480_3.png,0011br_8818_2025_01_25_16_58_41_079672_RGB_640_480_3.png,0011br_8820_2025_01_25_16_58_41_281478_RGB_640_480_3.png,0011br_8821_2025_01_25_16_58_41_372154_RGB_640_480_3.png,0011br_8822_2025_01_25_16_58_41_455122_RGB_640_480_3.png,background,boundary,,
75,0013ro,35,3495.0,0013ro_10137_2025_01_25_17_06_05_179512_RGB_640_480_3.png,0013ro_10134_2025_01_25_17_06_04_885727_RGB_640_480_3.png,0013ro_10135_2025_01_25_17_06_04_991430_RGB_640_480_3.png,0013ro_10136_2025_01_25_17_06_05_096622_RGB_640_480_3.png,0013ro_10138_2025_01_25_17_06_05_288908_RGB_640_480_3.png,0013ro_10139_2025_01_25_17_06_05_401642_RGB_640_480_3.png,0013ro_10140_2025_01_25_17_06_05_499210_RGB_640_480_3.png,background,boundary,,
76,0013ro,36,3604.0,0013ro_10138_2025_01_25_17_06_05_288908_RGB_640_480_3.png,0013ro_10135_2025_01_25_17_06_04_991430_RGB_640_480_3.png,0013ro_10136_2025_01_25_17_06_05_096622_RGB_640_480_3.png,0013ro_10137_2025_01_25_17_06_05_179512_RGB_640_480_3.png,0013ro_10139_2025_01_25_17_06_05_401642_RGB_640_480_3.png,0013ro_10140_2025_01_25_17_06_05_499210_RGB_640_480_3.png,0013ro_10141_2025_01_25_17_06_05_611456_RGB_640_480_3.png,background,boundary,,
77,0013ro,37,3717.0,0013ro_10139_2025_01_25_17_06_05_401642_RGB_640_480_3.png,0013ro_10136_2025_01_25_17_06_05_096622_RGB_640_480_3.png,0013ro_10137_2025_01_25_17_06_05_179512_RGB_640_480_3.png,0013ro_10138_2025_01_25_17_06_05_288908_RGB_640_480_3.png,0013ro_10140_2025_01_25_17_06_05_499210_RGB_640_480_3.png,0013ro_10141_2025_01_25_17_06_05_611456_RGB_640_480_3.png,0013ro_10142_2025_01_25_17_06_05_715447_RGB_640_480_3.png,background,boundary,,
78,0013ro,61,6136.0,0013ro_10163_2025_01_25_17_06_07_820853_RGB_640_480_3.png,0013ro_10160_2025_01_25_17_06_07_517091_RGB_640_480_3.png,0013ro_10161_2025_01_25_17_06_07_632148_RGB_640_480_3.png,0013ro_10162_2025_01_25_17_06_07_724291_RGB_640_480_3.png,0013ro_10164_2025_01_25_17_06_07_933272_RGB_640_480_3.png,0013ro_10165_2025_01_25_17_06_08_049543_RGB_640_480_3.png,0013ro_10166_2025_01_25_17_06_08_149773_RGB_640_480_3.png,background,boundary,,
79,0013ro,62,6249.0,0013ro_10164_2025_01_25_17_06_07_933272_RGB_640_480_3.png,0013ro_10161_2025_01_25_17_06_07_632148_RGB_640_480_3.png,0013ro_10162_2025_01_25_17_06_07_724291_RGB_640_480_3.png,0013ro_10163_2025_01_25_17_06_07_820853_RGB_640_480_3.png,0013ro_10165_2025_01_25_17_06_08_049543_RGB_640_480_3.png,0013ro_10166_2025_01_25_17_06_08_149773_RGB_640_480_3.png,0013ro_10167_2025_01_25_17_06_08_247822_RGB_640_480_3.png,background,boundary,,
80,0013ro,63,6365.0,0013ro_10165_2025_01_25_17_06_08_049543_RGB_640_480_3.png,0013ro_10162_2025_01_25_17_06_07_724291_RGB_640_480_3.png,0013ro_10163_2025_01_25_17_06_07_820853_RGB_640_480_3.png,0013ro_10164_2025_01_25_17_06_07_933272_RGB_640_480_3.png,0013ro_10166_2025_01_25_17_06_08_149773_RGB_640_480_3.png,0013ro_10167_2025_01_25_17_06_08_247822_RGB_640_480_3.png,0013ro_10168_2025_01_25_17_06_08_359723_RGB_640_480_3.png,background,boundary,,
81,0014,28,2642.0,0014_529_2025_01_25_10_31_30_980737_RGB_640_480_3.png,0014_526_2025_01_25_10_31_30_688998_RGB_640_480_3.png,0014_527_2025_01_25_10_31_30_784788_RGB_640_480_3.png,0014_528_2025_01_25_10_31_30_887160_RGB_640_480_3.png,0014_530_2025_01_25_10_31_31_089721_RGB_640_480_3.png,0014_531_2025_01_25_10_31_31_198014_RGB_640_480_3.png,0014_532_2025_01_25_10_31_31_296649_RGB_640_480_3.png,background,boundary,,
82,0014,29,2751.0,0014_530_2025_01_25_10_31_31_089721_RGB_640_480_3.png,0014_527_2025_01_25_10_31_30_784788_RGB_640_480_3.png,0014_528_2025_01_25_10_31_30_887160_RGB_640_480_3.png,0014_529_2025_01_25_10_31_30_980737_RGB_640_480_3.png,0014_531_2025_01_25_10_31_31_198014_RGB_640_480_3.png,0014_532_2025_01_25_10_31_31_296649_RGB_640_480_3.png,0014_533_2025_01_25_10_31_31_390698_RGB_640_480_3.png,background,boundary,,
83,0014,30,2856.0,0014_531_2025_01_25_10_31_31_198014_RGB_640_480_3.png,0014_528_2025_01_25_10_31_30_887160_RGB_640_480_3.png,0014_529_2025_01_25_10_31_30_980737_RGB_640_480_3.png,0014_530_2025_01_25_10_31_31_089721_RGB_640_480_3.png,0014_532_2025_01_25_10_31_31_296649_RGB_640_480_3.png,0014_533_2025_01_25_10_31_31_390698_RGB_640_480_3.png,0014_534_2025_01_25_10_31_31_498850_RGB_640_480_3.png,background,boundary,,
84,0014,52,5055.0,0014_553_2025_01_25_10_31_33_393795_RGB_640_480_3.png,0014_550_2025_01_25_10_31_33_089780_RGB_640_480_3.png,0014_551_2025_01_25_10_31_33_191308_RGB_640_480_3.png,0014_552_2025_01_25_10_31_33_286492_RGB_640_480_3.png,0014_554_2025_01_25_10_31_33_497723_RGB_640_480_3.png,0014_555_2025_01_25_10_31_33_601341_RGB_640_480_3.png,0014_556_2025_01_25_10_31_33_692196_RGB_640_480_3.png,background,boundary,,
85,0014,53,5159.0,0014_554_2025_01_25_10_31_33_497723_RGB_640_480_3.png,0014_551_2025_01_25_10_31_33_191308_RGB_640_480_3.png,0014_552_2025_01_25_10_31_33_286492_RGB_640_480_3.png,0014_553_2025_01_25_10_31_33_393795_RGB_640_480_3.png,0014_555_2025_01_25_10_31_33_601341_RGB_640_480_3.png,0014_556_2025_01_25_10_31_33_692196_RGB_640_480_3.png,0014_557_2025_01_25_10_31_33_797834_RGB_640_480_3.png,background,boundary,,
86,0014,54,5263.0,0014_555_2025_01_25_10_31_33_601341_RGB_640_480_3.png,0014_552_2025_01_25_10_31_33_286492_RGB_640_480_3.png,0014_553_2025_01_25_10_31_33_393795_RGB_640_480_3.png,0014_554_2025_01_25_10_31_33_497723_RGB_640_480_3.png,0014_556_2025_01_25_10_31_33_692196_RGB_640_480_3.png,0014_557_2025_01_25_10_31_33_797834_RGB_640_480_3.png,0014_558_2025_01_25_10_31_33_900912_RGB_640_480_3.png,background,boundary,,
87,0014,57,5562.0,0014_558_2025_01_25_10_31_33_900912_RGB_640_480_3.png,0014_555_2025_01_25_10_31_33_601341_RGB_640_480_3.png,0014_556_2025_01_25_10_31_33_692196_RGB_640_480_3.png,0014_557_2025_01_25_10_31_33_797834_RGB_640_480_3.png,0014_559_2025_01_25_10_31_33_991320_RGB_640_480_3.png,0014_560_2025_01_25_10_31_34_096734_RGB_640_480_3.png,0014_561_2025_01_25_10_31_34_187561_RGB_640_480_3.png,background,boundary,,
88,0014,58,5653.0,0014_559_2025_01_25_10_31_33_991320_RGB_640_480_3.png,0014_556_2025_01_25_10_31_33_692196_RGB_640_480_3.png,0014_557_2025_01_25_10_31_33_797834_RGB_640_480_3.png,0014_558_2025_01_25_10_31_33_900912_RGB_640_480_3.png,0014_560_2025_01_25_10_31_34_096734_RGB_640_480_3.png,0014_561_2025_01_25_10_31_34_187561_RGB_640_480_3.png,0014_562_2025_01_25_10_31_34_290895_RGB_640_480_3.png,background,boundary,,
89,0014,59,5758.0,0014_560_2025_01_25_10_31_34_096734_RGB_640_480_3.png,0014_557_2025_01_25_10_31_33_797834_RGB_640_480_3.png,0014_558_2025_01_25_10_31_33_900912_RGB_640_480_3.png,0014_559_2025_01_25_10_31_33_991320_RGB_640_480_3.png,0014_561_2025_01_25_10_31_34_187561_RGB_640_480_3.png,0014_562_2025_01_25_10_31_34_290895_RGB_640_480_3.png,0014_563_2025_01_25_10_31_34_383650_RGB_640_480_3.png,background,boundary,,
90,0014,76,7451.0,0014_577_2025_01_25_10_31_35_789036_RGB_640_480_3.png,0014_574_2025_01_25_10_31_35_505790_RGB_640_480_3.png,0014_575_2025_01_25_10_31_35_603030_RGB_640_480_3.png,0014_576_2025_01_25_10_31_35_695042_RGB_640_480_3.png,0014_578_2025_01_25_10_31_35_884181_RGB_640_480_3.png,,,background,boundary,,
91,0014,77,7546.0,0014_578_2025_01_25_10_31_35_884181_RGB_640_480_3.png,0014_575_2025_01_25_10_31_35_603030_RGB_640_480_3.png,0014_576_2025_01_25_10_31_35_695042_RGB_640_480_3.png,0014_577_2025_01_25_10_31_35_789036_RGB_640_480_3.png,,,,background,boundary,,
92,0014s2,25,2429.0,0014_2430_2025_01_25_10_48_40_909086_RGB_640_480_3.png,0014_2427_2025_01_25_10_48_40_602405_RGB_640_480_3.png,0014_2428_2025_01_25_10_48_40_702949_RGB_640_480_3.png,0014_2429_2025_01_25_10_48_40_815980_RGB_640_480_3.png,0014_2431_2025_01_25_10_48_40_996158_RGB_640_480_3.png,0014_2432_2025_01_25_10_48_41_090164_RGB_640_480_3.png,0014_2433_2025_01_25_10_48_41_188581_RGB_640_480_3.png,background,boundary,,
93,0014s2,26,2516.0,0014_2431_2025_01_25_10_48_40_996158_RGB_640_480_3.png,0014_2428_2025_01_25_10_48_40_702949_RGB_640_480_3.png,0014_2429_2025_01_25_10_48_40_815980_RGB_640_480_3.png,0014_2430_2025_01_25_10_48_40_909086_RGB_640_480_3.png,0014_2432_2025_01_25_10_48_41_090164_RGB_640_480_3.png,0014_2433_2025_01_25_10_48_41_188581_RGB_640_480_3.png,0014_2434_2025_01_25_10_48_41_283017_RGB_640_480_3.png,background,boundary,,
94,0014s2,27,2610.0,0014_2432_2025_01_25_10_48_41_090164_RGB_640_480_3.png,0014_2429_2025_01_25_10_48_40_815980_RGB_640_480_3.png,0014_2430_2025_01_25_10_48_40_909086_RGB_640_480_3.png,0014_2431_2025_01_25_10_48_40_996158_RGB_640_480_3.png,0014_2433_2025_01_25_10_48_41_188581_RGB_640_480_3.png,0014_2434_2025_01_25_10_48_41_283017_RGB_640_480_3.png,0014_2435_2025_01_25_10_48_41_380100_RGB_640_480_3.png,background,boundary,,
95,0014s2,40,3893.0,0014_2445_2025_01_25_10_48_42_373704_RGB_640_480_3.png,0014_2442_2025_01_25_10_48_42_066985_RGB_640_480_3.png,0014_2443_2025_01_25_10_48_42_164440_RGB_640_480_3.png,0014_2444_2025_01_25_10_48_42_268297_RGB_640_480_3.png,0014_2446_2025_01_25_10_48_42_472527_RGB_640_480_3.png,0014_2447_2025_01_25_10_48_42_573258_RGB_640_480_3.png,0014_2448_2025_01_25_10_48_42_671516_RGB_640_480_3.png,background,boundary,,
96,0014s2,41,3992.0,0014_2446_2025_01_25_10_48_42_472527_RGB_640_480_3.png,0014_2443_2025_01_25_10_48_42_164440_RGB_640_480_3.png,0014_2444_2025_01_25_10_48_42_268297_RGB_640_480_3.png,0014_2445_2025_01_25_10_48_42_373704_RGB_640_480_3.png,0014_2447_2025_01_25_10_48_42_573258_RGB_640_480_3.png,0014_2448_2025_01_25_10_48_42_671516_RGB_640_480_3.png,0014_2449_2025_01_25_10_48_42_771706_RGB_640_480_3.png,background,boundary,,
97,0014s2,42,4093.0,0014_2447_2025_01_25_10_48_42_573258_RGB_640_480_3.png,0014_2444_2025_01_25_10_48_42_268297_RGB_640_480_3.png,0014_2445_2025_01_25_10_48_42_373704_RGB_640_480_3.png,0014_2446_2025_01_25_10_48_42_472527_RGB_640_480_3.png,0014_2448_2025_01_25_10_48_42_671516_RGB_640_480_3.png,0014_2449_2025_01_25_10_48_42_771706_RGB_640_480_3.png,0014_2450_2025_01_25_10_48_42_873161_RGB_640_480_3.png,background,boundary,,
98,0014vm,35,3373.0,0014vm_6829_2025_01_25_16_51_45_091730_RGB_640_480_3.png,0014vm_6826_2025_01_25_16_51_44_804196_RGB_640_480_3.png,0014vm_6827_2025_01_25_16_51_44_899703_RGB_640_480_3.png,0014vm_6828_2025_01_25_16_51_44_996368_RGB_640_480_3.png,0014vm_6830_2025_01_25_16_51_45_193261_RGB_640_480_3.png,0014vm_6831_2025_01_25_16_51_45_280815_RGB_640_480_3.png,0014vm_6832_2025_01_25_16_51_45_381439_RGB_640_480_3.png,background,boundary,,
99,0014vm,36,3474.0,0014vm_6830_2025_01_25_16_51_45_193261_RGB_640_480_3.png,0014vm_6827_2025_01_25_16_51_44_899703_RGB_640_480_3.png,0014vm_6828_2025_01_25_16_51_44_996368_RGB_640_480_3.png,0014vm_6829_2025_01_25_16_51_45_091730_RGB_640_480_3.png,0014vm_6831_2025_01_25_16_51_45_280815_RGB_640_480_3.png,0014vm_6832_2025_01_25_16_51_45_381439_RGB_640_480_3.png,0014vm_6833_2025_01_25_16_51_45_478840_RGB_640_480_3.png,background,boundary,,
100,0014vm,37,3562.0,0014vm_6831_2025_01_25_16_51_45_280815_RGB_640_480_3.png,0014vm_6828_2025_01_25_16_51_44_996368_RGB_640_480_3.png,0014vm_6829_2025_01_25_16_51_45_091730_RGB_640_480_3.png,0014vm_6830_2025_01_25_16_51_45_193261_RGB_640_480_3.png,0014vm_6832_2025_01_25_16_51_45_381439_RGB_640_480_3.png,0014vm_6833_2025_01_25_16_51_45_478840_RGB_640_480_3.png,0014vm_6834_2025_01_25_16_51_45_579778_RGB_640_480_3.png,background,boundary,,
101,0014vm,55,5407.0,0014vm_6849_2025_01_25_16_51_47_125433_RGB_640_480_3.png,0014vm_6846_2025_01_25_16_51_46_779194_RGB_640_480_3.png,0014vm_6847_2025_01_25_16_51_46_881908_RGB_640_480_3.png,0014vm_6848_2025_01_25_16_51_46_989264_RGB_640_480_3.png,0014vm_6850_2025_01_25_16_51_47_208360_RGB_640_480_3.png,0014vm_6851_2025_01_25_16_51_47_306558_RGB_640_480_3.png,0014vm_6852_2025_01_25_16_51_47_404291_RGB_640_480_3.png,background,boundary,,
102,0014vm,56,5490.0,0014vm_6850_2025_01_25_16_51_47_208360_RGB_640_480_3.png,0014vm_6847_2025_01_25_16_51_46_881908_RGB_640_480_3.png,0014vm_6848_2025_01_25_16_51_46_989264_RGB_640_480_3.png,0014vm_6849_2025_01_25_16_51_47_125433_RGB_640_480_3.png,0014vm_6851_2025_01_25_16_51_47_306558_RGB_640_480_3.png,0014vm_6852_2025_01_25_16_51_47_404291_RGB_640_480_3.png,0014vm_6853_2025_01_25_16_51_47_506333_RGB_640_480_3.png,background,boundary,,
103,0014vm,57,5588.0,0014vm_6851_2025_01_25_16_51_47_306558_RGB_640_480_3.png,0014vm_6848_2025_01_25_16_51_46_989264_RGB_640_480_3.png,0014vm_6849_2025_01_25_16_51_47_125433_RGB_640_480_3.png,0014vm_6850_2025_01_25_16_51_47_208360_RGB_640_480_3.png,0014vm_6852_2025_01_25_16_51_47_404291_RGB_640_480_3.png,0014vm_6853_2025_01_25_16_51_47_506333_RGB_640_480_3.png,0014vm_6854_2025_01_25_16_51_47_606613_RGB_640_480_3.png,background,boundary,,
104,0015,44,4036.0,0015_5376_2025_01_25_11_08_59_019806_RGB_640_480_3.png,0015_5373_2025_01_25_11_08_58_735674_RGB_640_480_3.png,0015_5374_2025_01_25_11_08_58_842306_RGB_640_480_3.png,0015_5375_2025_01_25_11_08_58_933358_RGB_640_480_3.png,0015_5377_2025_01_25_11_08_59_118090_RGB_640_480_3.png,0015_5378_2025_01_25_11_08_59_220560_RGB_640_480_3.png,0015_5379_2025_01_25_11_08_59_307575_RGB_640_480_3.png,background,boundary,,
